Date,Open,High,Low,Close,Adj Close,Volume,Day,Weekly_Ret,2Weekly_Ret,LogWeekly_Ret,Log2Weekly_Ret,4Weekly_Ret,Log4_Weekly
24-06-05,1200.72998,1200.900024,1191.449951,1191.569946,1191.569946,2418800000,6,-0.020863476,-0.00545863,-0.021084194,-0.005473583,-0.006014517,-0.006032677
01-07-05,1191.329956,1197.890015,1191.329956,1194.439941,1194.439941,1593820000,6,0.002408583,-0.018505145,0.002405687,-0.018678507,-0.001321114,-0.001321988
08-07-05,1197.869995,1212.72998,1197.199951,1211.859985,1211.859985,1900810000,6,0.014584278,0.017027988,0.01447895,0.016884637,0.011476409,0.011411054
15-07-05,1226.5,1229.530029,1223.5,1227.920044,1227.920044,1716400000,6,0.013252405,0.028029959,0.01316536,0.02764431,0.009006116,0.008965803
22-07-05,1227.040039,1234.189941,1226.150024,1233.680054,1233.680054,1766990000,6,0.004690867,0.018005437,0.004679899,0.017845259,0.035340022,0.034729896
29-07-05,1243.719971,1245.040039,1234.180054,1234.180054,1234.180054,1789600000,6,0.000405291,0.00509806,0.000405209,0.005085109,0.033270918,0.032729419
05-08-05,1235.859985,1235.859985,1225.619995,1226.420044,1226.420044,1930280000,6,-0.006287583,-0.00588484,-0.006307433,-0.005902224,0.012014638,0.011943035
12-08-05,1237.810059,1237.810059,1225.869995,1230.390015,1230.390015,1709300000,6,0.00323704,-0.003070896,0.003231812,-0.003075621,0.002011508,0.002009488
19-08-05,1219.02002,1225.079956,1219.02002,1219.709961,1219.709961,1558790000,6,-0.008680218,-0.005471276,-0.008718111,-0.005486299,-0.011323919,-0.011388523
26-08-05,1212.400024,1212.400024,1204.22998,1205.099976,1205.099976,1541090000,6,-0.011978245,-0.02055449,-0.012050562,-0.020768673,-0.023562265,-0.023844295
02-09-05,1221.589966,1224.449951,1217.75,1218.02002,1218.02002,1640160000,6,0.010721139,-0.001385527,0.010664075,-0.001386488,-0.006849223,-0.006872786
09-09-05,1231.670044,1243.130005,1231.670044,1241.47998,1241.47998,1992560000,6,0.019260734,0.03018837,0.019077594,0.029741669,0.009013374,0.008972996
16-09-05,1228.420044,1237.949951,1228.420044,1237.910034,1237.910034,3152470000,6,-0.002875557,0.016329792,-0.002879699,0.016197895,0.01492164,0.014811408
23-09-05,1214.619995,1218.829956,1209.800049,1215.290039,1215.290039,1973020000,6,-0.018272729,-0.021095742,-0.018441738,-0.021321437,0.008455782,0.008420232
30-09-05,1227.680054,1229.569946,1225.219971,1228.810059,1228.810059,2097520000,6,0.011124933,-0.007351079,0.011063506,-0.007378232,0.008858671,0.008819663
07-10-05,1191.48999,1199.709961,1191.459961,1195.900024,1195.900024,2126080000,6,-0.026782036,-0.015955051,-0.027147209,-0.016083703,-0.036714209,-0.03740514
14-10-05,1176.839966,1187.130005,1175.439941,1186.569946,1186.569946,2188940000,6,-0.007801721,-0.034374811,-0.007832313,-0.034979523,-0.041473198,-0.042357754
21-10-05,1177.800049,1186.459961,1174.920044,1179.589966,1179.589966,2470920000,6,-0.005882485,-0.013638312,-0.005899855,-0.013732168,-0.029375764,-0.029815872
28-10-05,1178.900024,1198.410034,1178.900024,1198.410034,1198.410034,2379400000,6,0.015954754,0.009978416,0.015828815,0.00992896,-0.024739401,-0.025050563
04-11-05,1219.939941,1222.52002,1214.449951,1220.140015,1220.140015,2050510000,6,0.018132342,0.034376394,0.017969912,0.033798727,0.020269245,0.020066558
11-11-05,1230.959961,1235.699951,1230.719971,1234.719971,1234.719971,1773140000,6,0.011949412,0.030298425,0.011878582,0.029848494,0.040579171,0.039777454
18-11-05,1242.800049,1249.579956,1240.709961,1248.27002,1248.27002,2453290000,6,0.010974188,0.023054735,0.010914408,0.02279299,0.058223668,0.056591717
25-11-05,1265.609985,1268.780029,1265.540039,1268.25,1268.25,724940000,6,0.016006136,0.027155979,0.015879389,0.026793797,0.058277187,0.056642291
02-12-05,1264.670044,1266.849976,1261.420044,1265.079956,1265.079956,2125580000,6,-0.002499542,0.013466586,-0.002502671,0.013376718,0.03683179,0.036169708
09-12-05,1255.839966,1263.079956,1254.23999,1259.369995,1259.369995,1896290000,6,-0.004513518,-0.007001778,-0.004523735,-0.007026406,0.01996406,0.019767392
16-12-05,1270.939941,1275.23999,1267.319946,1267.319946,1267.319946,2584190000,6,0.006312641,0.001770631,0.0062928,0.001769065,0.015261062,0.015145783
23-12-05,1268.119995,1269.76001,1265.920044,1268.660034,1268.660034,1285810000,6,0.001057419,0.007376735,0.00105686,0.00734966,0.000323307,0.000323255
30-12-05,1254.420044,1254.420044,1246.589966,1248.290039,1248.290039,1443500000,6,-0.016056307,-0.015015866,-0.016186606,-0.015129746,-0.013271823,-0.013360681
06-01-06,1273.47998,1286.089966,1273.47998,1285.449951,1285.449951,2446560000,6,0.029768652,0.013234371,0.029334167,0.013147561,0.020708732,0.020497222
13-01-06,1286.060059,1288.959961,1282.780029,1287.609985,1287.609985,2206510000,6,0.001680372,0.031499047,0.001678962,0.031013129,0.016010195,0.015883383
20-01-06,1285.040039,1285.040039,1260.920044,1261.48999,1261.48999,2845810000,6,-0.020285642,-0.018639357,-0.020494221,-0.018815259,-0.005651667,-0.005667698
27-01-06,1273.829956,1286.380005,1273.829956,1283.719971,1283.719971,2623620000,6,0.017622003,-0.003021112,0.017468536,-0.003025685,0.028382772,0.027987444
03-02-06,1270.839966,1270.869995,1261.02002,1264.030029,1264.030029,2282210000,6,-0.015338191,0.002013523,-0.015457038,0.002011498,-0.016663365,-0.016803761
10-02-06,1263.819946,1269.890015,1254.97998,1266.98999,1266.98999,2290050000,6,0.002341686,-0.013032422,0.002338948,-0.01311809,-0.016014162,-0.016143774
17-02-06,1289.380005,1289.469971,1284.069946,1287.23999,1287.23999,2128260000,6,0.015982762,0.018361875,0.015856383,0.018195331,0.02041237,0.02020683
24-02-06,1287.790039,1292.109985,1285.619995,1289.430054,1289.430054,1933010000,6,0.001701364,0.017711319,0.001699918,0.017556301,0.004448075,0.004438212
03-03-06,1289.140015,1297.329956,1284.199951,1287.22998,1287.22998,2152950000,6,-0.001706238,-7.77633E-06,-0.001707695,-7.77636E-06,0.018353956,0.018187555
10-03-06,1272.22998,1284.369995,1271.109985,1281.420044,1281.420044,2123450000,6,-0.004513518,-0.006212055,-0.004523735,-0.00623143,0.011389241,0.011324872
17-03-06,1305.329956,1309.790039,1305.319946,1307.25,1307.25,2549620000,6,0.02015729,0.015552792,0.019956822,0.015433087,0.015544895,0.01542531
24-03-06,1301.670044,1306.530029,1298.890015,1302.949951,1302.949951,2326070000,6,-0.003289385,0.0168016,-0.003294807,0.016662014,0.010485173,0.010430585
31-03-06,1300.25,1303,1294.869995,1294.869995,1294.869995,2236710000,6,-0.006201279,-0.009470266,-0.006220587,-0.009515394,0.005935237,0.005917693
07-04-06,1309.040039,1314.069946,1294.180054,1295.5,1295.5,2082470000,6,0.000486539,-0.005717757,0.000486421,-0.005734166,0.010987776,0.010927849
21-04-06,1311.459961,1317.670044,1306.589966,1311.280029,1311.280029,2392630000,6,0.012180648,0.012673113,0.01210706,0.012593481,0.00308283,0.003078087
28-04-06,1309.719971,1316.040039,1306.160034,1310.609985,1310.609985,2419920000,6,-0.000510985,0.011663439,-0.000511115,0.011595945,0.005878993,0.005861779
05-05-06,1312.25,1326.530029,1312.25,1325.76001,1325.76001,2294760000,6,0.011559522,0.011042631,0.011493221,0.010982106,0.023855688,0.023575587
12-05-06,1305.880005,1305.880005,1290.380005,1291.23999,1291.23999,2567970000,6,-0.02603791,-0.014779374,-0.026382898,-0.014889677,-0.003288313,-0.003293732
19-05-06,1261.810059,1272.150024,1256.280029,1267.030029,1267.030029,2982300000,6,-0.018749389,-0.044299104,-0.018927387,-0.045310286,-0.033745652,-0.03432818
26-05-06,1272.709961,1280.540039,1272.5,1280.160034,1280.160034,1814020000,6,0.010362821,-0.008580865,0.010309495,-0.008617893,-0.023233419,-0.02350757
02-06-06,1285.709961,1290.680054,1280.219971,1288.219971,1288.219971,2295540000,6,0.006296039,0.016724104,0.006276301,0.016585796,-0.028315863,-0.028724489
09-06-06,1257.930054,1262.579956,1250.030029,1252.300049,1252.300049,2214000000,6,-0.027883376,-0.021762892,-0.028279498,-0.022003197,-0.030157013,-0.03062109
16-06-06,1256.160034,1256.27002,1246.329956,1251.540039,1251.540039,2783390000,6,-0.000606891,-0.028473345,-0.000607076,-0.028886574,-0.012225432,-0.012300778
23-06-06,1245.589966,1253.130005,1241.430054,1244.5,1244.5,2017270000,6,-0.005625101,-0.006228578,-0.005640981,-0.006248057,-0.027855919,-0.028251254
30-06-06,1272.859985,1276.300049,1270.199951,1270.199951,1270.199951,3049560000,6,0.020650824,0.014909561,0.020440487,0.014799506,-0.01398831,-0.014087068
07-07-06,1274.079956,1275.380005,1263.130005,1265.47998,1265.47998,1988150000,6,-0.003715928,0.01685816,-0.003722849,0.016717638,0.010524579,0.010469581
14-07-06,1242.290039,1242.699951,1228.449951,1236.199951,1236.199951,2467120000,6,-0.023137489,-0.026767439,-0.023409362,-0.027132211,-0.012256969,-0.012332706
21-07-06,1249.119995,1250.959961,1238.719971,1240.290039,1240.290039,2704090000,6,0.003308597,-0.019905444,0.003303136,-0.020106226,-0.003382853,-0.003388588
28-07-06,1263.150024,1280.420044,1263.150024,1278.550049,1278.550049,2480420000,6,0.030847631,0.034258291,0.030381407,0.033684543,0.006573845,0.006552332
04-08-06,1280.26001,1292.920044,1273.819946,1279.359985,1279.359985,2530970000,6,0.00063348,0.031500653,0.00063328,0.031014686,0.010968174,0.01090846
11-08-06,1271.640015,1271.640015,1262.079956,1266.73999,1266.73999,2004540000,6,-0.009864303,-0.009237072,-0.009913278,-0.009279998,0.024704773,0.024404545
18-08-06,1297.47998,1302.300049,1293.569946,1302.300049,1302.300049,2033910000,6,0.028072106,0.017930891,0.027685306,0.017772028,0.049996378,0.048786715
25-08-06,1295.920044,1298.880005,1292.390015,1295.089966,1295.089966,1667580000,6,-0.005536422,0.022380264,-0.005551805,0.022133501,0.012936464,0.012853503
01-09-06,1303.800049,1312.030029,1303.800049,1311.01001,1311.01001,1800520000,6,0.012292616,0.006688137,0.012217676,0.006665871,0.024738952,0.024437899
08-09-06,1294.02002,1300.140015,1294.02002,1298.920044,1298.920044,2132890000,6,-0.009221872,0.002957384,-0.009264656,0.002953019,0.025403835,0.025086521
15-09-06,1316.280029,1324.650024,1316.280029,1319.660034,1319.660034,3198030000,6,0.015967103,0.006597985,0.01584097,0.006576313,0.01333025,0.013242184
22-09-06,1318.030029,1318.030029,1310.939941,1314.780029,1314.780029,2162880000,6,-0.003697926,0.012210132,-0.00370478,0.012136189,0.015203626,0.015089209
29-09-06,1339.150024,1339.880005,1335.640015,1335.849976,1335.849976,2273430000,6,0.016025454,0.012268267,0.015898402,0.012193622,0.018947198,0.018769935
06-10-06,1353.219971,1353.219971,1344.209961,1349.589966,1349.589966,2523000000,6,0.010285579,0.026475864,0.010233042,0.026131444,0.039009269,0.038267634
13-10-06,1362.819946,1366.630005,1360.5,1365.619995,1365.619995,2482920000,6,0.011877703,0.022285451,0.011807717,0.022040759,0.034827122,0.034234381
20-10-06,1366.939941,1368.660034,1362.099976,1368.599976,1368.599976,2526410000,6,0.002182145,0.014085767,0.002179768,0.013987485,0.040934564,0.040118929
27-10-06,1388.890015,1388.890015,1375.849976,1377.339966,1377.339966,2458450000,6,0.006386081,0.008582161,0.006365776,0.008545544,0.031058869,0.030586303
03-11-06,1367.310059,1371.680054,1360.97998,1364.300049,1364.300049,2419730000,6,-0.009467464,-0.003141844,-0.009512566,-0.003146789,0.010899668,0.010840695
10-11-06,1378.329956,1381.040039,1375.599976,1380.900024,1380.900024,2290200000,6,0.012167393,0.002584734,0.012093965,0.0025814,0.011189078,0.011126944
17-11-06,1399.76001,1401.209961,1394.550049,1401.199951,1401.199951,2726100000,6,0.014700504,0.027046764,0.014593499,0.026687465,0.023819944,0.023540675
24-11-06,1405.939941,1405.939941,1399.25,1400.949951,1400.949951,832550000,6,-0.000178419,0.014519463,-0.000178434,0.014415065,0.017141727,0.016996465
01-12-06,1400.630005,1402.459961,1385.930054,1396.709961,1396.709961,2800980000,6,-0.003026511,-0.003204389,-0.0030311,-0.003209534,0.023755707,0.023477931
08-12-06,1407.27002,1414.089966,1403.670044,1409.839966,1409.839966,2440460000,6,0.009400667,0.006345705,0.009356756,0.006325656,0.020957304,0.020740721
15-12-06,1425.47998,1431.630005,1425.47998,1427.089966,1427.089966,3229580000,6,0.012235431,0.021751119,0.012161183,0.021517939,0.018477031,0.018308405
22-12-06,1418.099976,1418.819946,1410.280029,1410.76001,1410.76001,1647590000,6,-0.011442836,0.000652588,-0.011508809,0.000652375,0.007002434,0.00697803
29-12-06,1424.709961,1427,1416.839966,1418.300049,1418.300049,1678200000,6,0.005344665,-0.006159329,0.005330433,-0.006178376,0.015457818,0.015339563
05-01-07,1418.339966,1418.339966,1405.75,1409.709961,1409.709961,2919400000,6,-0.006056608,-0.000744314,-0.006075024,-0.000744592,-9.22126E-05,-9.22168E-05
12-01-07,1423.819946,1431.22998,1422.579956,1430.72998,1430.72998,2686480000,6,0.014910882,0.008763964,0.014800808,0.008725784,0.002550655,0.002547407
19-01-07,1426.349976,1431.569946,1425.189941,1430.5,1430.5,2777480000,6,-0.000160743,0.014747742,-0.000160756,0.014640052,0.013992451,0.01389546
26-01-07,1423.900024,1427.27002,1416.959961,1422.180054,1422.180054,2626620000,6,-0.00581611,-0.005975919,-0.00583309,-0.005993846,0.002735673,0.002731938
02-02-07,1445.939941,1449.329956,1444.48999,1448.390015,1448.390015,2569450000,6,0.018429425,0.012506127,0.018261661,0.012428572,0.027438307,0.027068623
09-02-07,1448.25,1452.449951,1433.439941,1438.060059,1438.060059,2951810000,6,-0.007132027,0.01116596,-0.007157581,0.01110408,0.005123314,0.005110235
16-02-07,1456.77002,1456.77002,1451.569946,1455.540039,1455.540039,2399450000,6,0.01215525,0.004936532,0.012081969,0.004924388,0.017504396,0.017352959
23-02-07,1456.219971,1456.219971,1448.359985,1451.189941,1451.189941,2579950000,6,-0.002988649,0.009130274,-0.002993124,0.009088845,0.020398182,0.020192925
02-03-07,1403.160034,1403.400024,1386.869995,1387.170044,1387.170044,3312260000,6,-0.04411545,-0.046972253,-0.045118137,-0.04811126,-0.042267601,-0.043186873
09-03-07,1401.890015,1410.150024,1397.300049,1402.839966,1402.839966,2623050000,6,0.011296324,-0.033317468,0.011232997,-0.03388514,-0.024491392,-0.024796295
16-03-07,1392.280029,1397.51001,1383.630005,1386.949951,1386.949951,3393640000,6,-0.011327033,-0.000158663,-0.011391673,-0.000158676,-0.047123464,-0.048269936
23-03-07,1434.540039,1438.890015,1433.209961,1436.109985,1436.109985,2619020000,6,0.035444707,0.02371619,0.034831003,0.02343933,-0.010391442,-0.01044581
30-03-07,1422.52002,1429.219971,1408.900024,1420.859985,1420.859985,2903960000,6,-0.010618964,0.024449357,-0.010675747,0.024155255,0.024286814,0.023996579
13-04-07,1447.800049,1453.109985,1444.150024,1452.849976,1452.849976,2690020000,6,0.022514527,0.011656483,0.022264817,0.011589069,0.03564912,0.035028399
20-04-07,1470.689941,1484.73999,1470.689941,1484.349976,1484.349976,3329940000,6,0.021681523,0.044684199,0.021449822,0.043714638,0.070226056,0.067869893
27-04-07,1494.209961,1497.319946,1488.670044,1494.069946,1494.069946,2732810000,6,0.006548301,0.028371801,0.006526954,0.027976776,0.040358999,0.039565845
04-05-07,1502.349976,1510.339966,1501.800049,1505.619995,1505.619995,2761930000,6,0.007730595,0.014329518,0.007700867,0.01422782,0.05965402,0.057942459
11-05-07,1491.469971,1506.23999,1491.469971,1505.849976,1505.849976,2720780000,6,0.000152748,0.007884524,0.000152737,0.007853603,0.036480023,0.035830379
18-05-07,1512.73999,1522.75,1512.73999,1522.75,1522.75,2959050000,6,0.011222913,0.011377376,0.011160404,0.011313141,0.025869926,0.025540961
25-05-07,1507.5,1517.410034,1507.5,1515.72998,1515.72998,2316250000,6,-0.004610094,0.006561081,-0.004620753,0.006539651,0.014497336,0.014393254
01-06-07,1530.619995,1540.560059,1530.619995,1536.339966,1536.339966,2927020000,6,0.013597399,0.008924621,0.013505784,0.008885032,0.020403535,0.020198172
08-06-07,1490.709961,1507.76001,1487.410034,1507.670044,1507.670044,2993460000,6,-0.018661183,-0.005317528,-0.0188375,-0.005331716,0.001208665,0.001207935
15-06-07,1522.969971,1538.709961,1522.969971,1532.910034,1532.910034,3406030000,6,0.016741057,-0.002232535,0.01660247,-0.00223503,0.006672162,0.006650001
22-06-07,1522.189941,1522.189941,1500.73999,1502.560059,1502.560059,4284320000,6,-0.019798928,-0.003389326,-0.019997553,-0.003395083,-0.008688831,-0.008726799
29-06-07,1505.699951,1517.530029,1493.609985,1503.349976,1503.349976,3165410000,6,0.000525714,-0.019283622,0.000525576,-0.019471977,-0.021473105,-0.021707007
06-07-07,1524.959961,1532.400024,1520.469971,1530.439941,1530.439941,2441520000,6,0.018019733,0.01855492,0.017859302,0.018384878,0.015102706,0.014989795
13-07-07,1547.680054,1555.099976,1544.849976,1552.5,1552.5,2801120000,6,0.014414195,0.032693667,0.014311298,0.0321706,0.012779593,0.012698623
20-07-07,1553.189941,1553.189941,1529.199951,1534.099976,1534.099976,3745780000,6,-0.011851867,0.002391492,-0.011922661,0.002388637,0.020990786,0.020773515
27-07-07,1482.439941,1488.530029,1458.949951,1458.949951,1458.949951,4784650000,6,-0.048986393,-0.060257681,-0.050226909,-0.06214957,-0.029534058,-0.02997897
03-08-07,1472.180054,1473.22998,1432.800049,1433.060059,1433.060059,4272110000,6,-0.017745566,-0.065862668,-0.017904906,-0.068131815,-0.063628686,-0.065743178
10-08-07,1453.089966,1462.02002,1429.73999,1453.640015,1453.640015,5345780000,6,0.014360847,-0.00363956,0.014258707,-0.003646199,-0.063677929,-0.065795769
17-08-07,1411.26001,1450.329956,1411.26001,1445.939941,1445.939941,3570040000,6,-0.005297098,0.008987678,-0.005311178,0.008947529,-0.057466942,-0.059184286
24-08-07,1462.339966,1479.400024,1460.540039,1479.369995,1479.369995,2541400000,6,0.023119946,0.01770038,0.02285673,0.017545552,0.013996398,0.013899353
31-08-07,1457.609985,1481.469971,1457.609985,1473.98999,1473.98999,2731610000,6,-0.003636687,0.01939918,-0.003643315,0.019213414,0.028561211,0.028160943
07-09-07,1478.550049,1478.550049,1449.069946,1453.550049,1453.550049,3191080000,6,-0.013867083,-0.017453339,-0.013964129,-0.017607444,-6.18902E-05,-6.18921E-05
14-09-07,1483.949951,1485.98999,1473.180054,1484.25,1484.25,2641740000,6,0.02112067,0.006960705,0.02090072,0.006936591,0.026494917,0.026150006
21-09-07,1518.75,1530.890015,1518.75,1525.75,1525.75,3679460000,6,0.027960249,0.049671459,0.027576498,0.048477219,0.031351187,0.030869774
28-09-07,1531.23999,1533.73999,1521.98999,1526.75,1526.75,2925350000,6,0.000655415,0.02863399,0.000655201,0.028231699,0.035794008,0.03516829
05-10-07,1543.839966,1561.910034,1543.839966,1557.589966,1557.589966,2919030000,6,0.020199748,0.020868403,0.01999844,0.020653641,0.071576426,0.069130859
12-10-07,1555.410034,1563.030029,1554.089966,1561.800049,1561.800049,2788690000,6,0.002702947,0.022957294,0.002699301,0.02269774,0.052248643,0.050929439
19-10-07,1540,1540,1500.26001,1500.630005,1500.630005,4160970000,6,-0.039166373,-0.036569291,-0.03995401,-0.03725471,-0.016464031,-0.016601069
26-10-07,1522.170044,1535.530029,1520.180054,1535.280029,1535.280029,3612120000,6,0.023090318,-0.016980419,0.02282777,-0.01712624,0.00558705,0.005571501
02-11-07,1511.069946,1513.150024,1492.530029,1509.650024,1509.650024,4285990000,6,-0.016694026,0.006010821,-0.016834942,0.005992829,-0.030778281,-0.031261881
09-11-07,1467.589966,1474.089966,1448.51001,1453.699951,1453.699951,4587050000,6,-0.037061618,-0.053136937,-0.037765855,-0.054600797,-0.069215069,-0.071727037
16-11-07,1453.089966,1462.180054,1443.98999,1458.73999,1458.73999,4168870000,6,0.003467042,-0.03372307,0.003461046,-0.034304809,-0.027914952,-0.028311981
23-11-07,1417.619995,1440.859985,1417.619995,1440.699951,1440.699951,1612720000,6,-0.012366864,-0.008942698,-0.01244397,-0.008982924,-0.061604448,-0.063583721
30-11-07,1471.829956,1488.939941,1470.890015,1481.140015,1481.140015,4422200000,6,0.028069734,0.015355735,0.027682999,0.015239029,-0.018885178,-0.01906578
07-12-07,1508.599976,1510.630005,1502.660034,1504.660034,1504.660034,3177710000,6,0.015879673,0.044395145,0.01575491,0.043437909,0.035055434,0.034454985
14-12-07,1486.189941,1486.670044,1467.780029,1467.949951,1467.949951,3401050000,6,-0.024397593,-0.008905346,-0.024700145,-0.008945235,0.006313641,0.006293794
21-12-07,1463.189941,1485.400024,1463.189941,1484.459961,1484.459961,4508590000,6,0.011246984,-0.013425008,0.011184207,-0.013515938,0.030374132,0.029921971
28-12-07,1479.829956,1488.01001,1471.699951,1478.48999,1478.48999,2420510000,6,-0.004021645,0.007180108,-0.004029754,0.007154454,-0.001789179,-0.001790782
04-01-08,1444.01001,1444.01001,1411.189941,1411.630005,1411.630005,4166000000,6,-0.045221804,-0.049061583,-0.046276221,-0.050305975,-0.061827939,-0.063821913
11-01-08,1419.910034,1419.910034,1394.829956,1401.02002,1401.02002,4495840000,6,-0.007516123,-0.052398035,-0.007544512,-0.053820733,-0.045594151,-0.046666279
18-01-08,1333.900024,1350.280029,1312.51001,1325.189941,1325.189941,6004840000,6,-0.054124908,-0.061234221,-0.055644756,-0.063189268,-0.107291557,-0.113495243
25-01-08,1357.319946,1368.560059,1327.5,1330.609985,1330.609985,4882250000,6,0.004090013,-0.050256266,0.004081672,-0.051563085,-0.100020971,-0.105383817
01-02-08,1378.599976,1396.02002,1375.930054,1395.420044,1395.420044,4650770000,6,0.048707029,0.052996254,0.047558004,0.051639676,-0.011483151,-0.011549592
08-02-08,1336.880005,1341.219971,1321.060059,1331.290039,1331.290039,3768490000,6,-0.045957492,0.000511084,-0.04704705,0.000510954,-0.049770867,-0.051052131
15-02-08,1347.52002,1350,1338.130005,1349.98999,1349.98999,3583300000,6,0.014046489,-0.032556544,0.013948751,-0.033098299,0.018714335,0.018541377
22-02-08,1344.219971,1354.300049,1327.040039,1353.109985,1353.109985,3572660000,6,0.002311125,0.016390077,0.002308458,0.016257209,0.016909538,0.016768163
29-02-08,1364.069946,1364.069946,1325.420044,1330.630005,1330.630005,4426730000,6,-0.016613564,-0.014340836,-0.016753118,-0.01444466,-0.046430492,-0.047542959
07-03-08,1301.530029,1313.23999,1282.430054,1293.369995,1293.369995,4565410000,6,-0.028001781,-0.044150136,-0.028401307,-0.045154424,-0.028483683,-0.028897215
14-03-08,1316.050049,1321.469971,1274.859985,1288.140015,1288.140015,5153780000,6,-0.004043684,-0.031932235,-0.004051882,-0.032453189,-0.045815136,-0.046897849
28-03-08,1327.02002,1334.869995,1312.949951,1315.219971,1315.219971,3686980000,6,0.021022525,0.016893832,0.020804601,0.016752719,-0.028002169,-0.028401706
04-04-08,1369.849976,1380.910034,1362.829956,1370.400024,1370.400024,3703100000,6,0.041954999,0.063859525,0.041098756,0.061903356,0.029888112,0.029450167
11-04-08,1357.97998,1357.97998,1331.209961,1332.829956,1332.829956,3723790000,6,-0.027415402,0.013389384,-0.027798217,0.013300538,0.030509414,0.030053257
18-04-08,1369,1395.900024,1369,1390.329956,1390.329956,4222380000,6,0.043141287,0.014543149,0.042236629,0.014438412,0.079331392,0.076341768
25-04-08,1387.880005,1399.109985,1379.97998,1397.839966,1397.839966,3891150000,6,0.005401603,0.048775922,0.005387066,0.047623696,0.062818385,0.060924234
02-05-08,1409.160034,1422.719971,1406.25,1413.900024,1413.900024,3953030000,6,0.011489196,0.016952859,0.011423697,0.016810763,0.031742556,0.031249175
09-05-08,1394.900024,1394.900024,1384.109985,1388.280029,1388.280029,3518620000,6,-0.01812009,-0.006839078,-0.018286269,-0.006862572,0.041603261,0.040761124
16-05-08,1423.890015,1425.819946,1414.349976,1425.349976,1425.349976,3842590000,6,0.026702067,0.008098134,0.026351789,0.00806552,0.02518828,0.024876283
23-05-08,1392.199951,1392.199951,1373.719971,1375.930054,1375.930054,3516380000,6,-0.034672132,-0.008895882,-0.035287475,-0.008935686,-0.01567412,-0.015798258
30-05-08,1398.359985,1404.459961,1398.079956,1400.380005,1400.380005,3845630000,6,0.017769763,-0.017518484,0.017613727,-0.017673749,-0.009562217,-0.009608229
06-06-08,1400.060059,1400.060059,1359.900024,1360.680054,1360.680054,4771660000,6,-0.028349413,-0.011083412,-0.028759017,-0.011145291,-0.019880697,-0.020080977
13-06-08,1341.810059,1360.030029,1341.709961,1360.030029,1360.030029,4080420000,6,-0.000477721,-0.02881359,-0.000477835,-0.029236852,-0.045827304,-0.046910601
20-06-08,1341.02002,1341.02002,1314.459961,1317.930054,1317.930054,5324900000,6,-0.03095518,-0.031418113,-0.031444415,-0.03192225,-0.042153306,-0.043067541
27-06-08,1283.599976,1289.449951,1272,1278.380005,1278.380005,6208260000,6,-0.030009217,-0.060035457,-0.03046871,-0.061913124,-0.08711921,-0.091149977
11-07-08,1248.660034,1257.27002,1225.349976,1239.48999,1239.48999,6742200000,6,-0.030421326,-0.059517623,-0.030893659,-0.061362368,-0.089065805,-0.093284618
18-07-08,1258.219971,1262.22998,1251.810059,1260.680054,1260.680054,5653280000,6,0.017095793,-0.01384561,0.016951304,-0.013942355,-0.073049839,-0.075855479
25-07-08,1253.51001,1263.22998,1251.75,1257.76001,1257.76001,4672560000,6,-0.002316245,0.01473995,-0.002318932,0.014632372,-0.04565496,-0.046729996
01-08-08,1269.420044,1270.52002,1254.540039,1260.310059,1260.310059,4684870000,6,0.002027453,-0.000293488,0.0020254,-0.000293531,-0.014135035,-0.014235886
08-08-08,1266.290039,1297.849976,1262.109985,1296.319946,1296.319946,4966810000,6,0.028572244,0.030657626,0.02817167,0.03019707,0.045849467,0.044829443
15-08-08,1293.849976,1302.050049,1290.73999,1298.199951,1298.199951,4041820000,6,0.001450263,0.030063945,0.001449212,0.029620883,0.029761633,0.029327351
22-08-08,1277.589966,1293.089966,1277.589966,1292.199951,1292.199951,3741070000,6,-0.004621784,-0.003178224,-0.004632498,-0.003183285,0.027381965,0.027013785
29-08-08,1296.48999,1297.589966,1282.73999,1282.829956,1282.829956,3288120000,6,-0.007251196,-0.011839467,-0.007277614,-0.011910111,0.017868537,0.017710771
05-09-08,1233.209961,1244.939941,1217.22998,1242.310059,1242.310059,5017080000,6,-0.031586335,-0.038608492,-0.032095943,-0.039373557,-0.04166401,-0.042556842
12-09-08,1245.880005,1255.089966,1233.810059,1251.699951,1251.699951,6273260000,6,0.007558413,-0.024266665,0.007529991,-0.024565952,-0.035818827,-0.036476064
19-09-08,1213.109985,1265.119995,1213.109985,1255.079956,1255.079956,9387170000,6,0.002700332,0.010279154,0.002696692,0.010226683,-0.028726201,-0.029146874
26-09-08,1204.469971,1215.77002,1187.540039,1213.27002,1213.27002,5383610000,6,-0.033312568,-0.030702191,-0.03388007,-0.031183378,-0.054223816,-0.05574933
03-10-08,1115.160034,1153.819946,1098.140015,1099.22998,1099.22998,6716120000,6,-0.093993949,-0.124175337,-0.098709294,-0.132589364,-0.1151726,-0.122362681
10-10-08,902.309998,936.359985,839.799988,899.219971,899.219971,11456230000,6,-0.181954652,-0.258845965,-0.200837507,-0.299546801,-0.281601018,-0.330730179
17-10-08,942.289978,984.640015,918.73999,940.549988,940.549988,6581780000,6,0.045962076,-0.14435559,0.044937109,-0.155900398,-0.250605522,-0.288489762
24-10-08,895.219971,896.299988,852.849976,876.77002,876.77002,6550050000,6,-0.067811354,-0.024966028,-0.070220075,-0.025282966,-0.277349637,-0.324829766
